usd_vnd_rate,fed_rate,cpi_inflation_yoy,dxy_index,interest_rate_state,interest_rate_market,price_change_pct,volatility_index,news_volume,sentiment_score,daily_return_pct,world_return_pct,premium_pct,spread_margin_pct,gold_code_BT9999NTT,gold_code_BTSJC,gold_code_DOHCML,gold_code_DOHNL,gold_code_DOJINHTV,gold_code_PQHN24NTT,gold_code_PQHNVM,gold_code_SJ9999,gold_code_SJL1L10,gold_code_VIETTINMSJC,gold_code_VNGSJC
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,0.15393592021273075,-2.681714752308598,-0.17966575129533666,0.31580676135604896,-0.07005227344723873,0.0,-0.5608275195606912,0.3761198221723217,0,0,0,0,0,1,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,0.15393592021273075,-2.681714752308598,-0.17966575129533666,0.31580676135604896,-0.07005227344723873,0.0,-0.4377619196570912,-1.8865591100508081,0,0,0,0,0,0,1,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,0.15393592021273075,-2.681714752308598,-0.17966575129533666,0.31580676135604896,0.082257678074397,0.0,-0.5362143995799715,-1.8614350869577039,0,0,0,0,0,0,0,1,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,0.15393592021273075,-2.681714752308598,-0.17966575129533666,0.31580676135604896,0.0056724482132391235,0.0,-0.36392255971493137,-4.113528582557701,0,0,0,0,0,0,0,0,1,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,0.15393592021273075,-2.681714752308598,-0.17966575129533666,0.31580676135604896,0.0056724482132391235,0.0,-0.36392255971493137,-4.113528582557701,0,0,0,0,0,0,0,0,0,1,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,0.15393592021273075,-2.681714752308598,-0.17966575129533666,0.31580676135604896,0.0056724482132391235,0.0,-0.36392255971493137,-4.113528582557701,0,0,0,0,0,0,0,0,0,0,1
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,0.10929372695468152,-2.5872449096085237,-0.17966575129533666,0.31580676135604896,1.3662829715847682,0.0,1.0390252791861077,-0.10047137167616234,1,0,0,0,0,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,0.9670615831271994,-2.681714752308598,-0.17966575129533666,0.31580676135604896,1.6686693389599212,0.0,1.334382718954748,-2.3198759156048436,0,1,0,0,0,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,0.10929372695468152,-2.5872449096085237,-0.17966575129533666,0.31580676135604896,1.6686693389599212,0.0,1.334382718954748,-2.3198759156048436,0,0,1,0,0,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,0.10929372695468152,-2.5872449096085237,-0.17966575129533666,0.31580676135604896,1.6686693389599212,0.0,1.334382718954748,-2.3198759156048436,0,0,0,1,0,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,0.9949629539134803,-2.681714752308598,-0.17966575129533666,0.31580676135604896,1.7068971609718415,0.0,1.0390252791861077,-0.10047137167616234,0,0,0,0,1,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,1.0340248730142734,-2.5872449096085237,-0.17966575129533666,0.31580676135604896,1.5499848313116864,0.0,1.0144121592053879,-0.09340004383311179,0,0,0,0,0,1,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,1.1017853449238124,-2.5872449096085237,-0.17966575129533666,0.31580676135604896,1.4949253075358908,0.0,1.088251519147548,0.31627366363157083,0,0,0,0,0,0,1,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,1.2173767381812615,-2.5872449096085237,-0.17966575129533666,0.31580676135604896,1.7261587063700088,0.0,1.2113171190511485,-0.14975152194043256,0,0,0,0,0,0,0,1,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,1.1017853449238124,-2.5872449096085237,-0.17966575129533666,0.31580676135604896,1.6686693389599212,0.0,1.334382718954748,-2.3198759156048436,0,0,0,0,0,0,0,0,1,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,0.10929372695468152,-2.5872449096085237,-0.17966575129533666,0.31580676135604896,1.6686693389599212,0.0,1.334382718954748,-2.3198759156048436,0,0,0,0,0,0,0,0,0,1,0
