gold_code,timestamp,usd_vnd_rate,fed_rate,cpi_inflation_yoy,dxy_index,interest_rate_state,interest_rate_market,price_change_pct,volatility_index,news_volume,sentiment_score,daily_return_pct,world_return_pct,premium_pct,spread_margin_pct,target_next_day_trend
BTSJC,2026-02-25,2.616820109926904,0.0,-0.4082482904638671,0.6463183214016699,-8.881784197001252e-16,0.0,1.0357681198519073,-0.04051168513574464,-0.9988454599016001,0.27969046524854985,0.07450985459471637,2.940018141823903,0.9185732540206768,-0.23552554178717736,0
BTSJC,2026-02-26,2.2777875765136857,0.0,-0.4082482904638671,0.9068952296778092,-8.881784197001252e-16,0.0,1.871282524323343,-0.011665195762755536,-0.9988454599016001,0.27969046524854985,-0.45057211222531784,0.23031858716516157,0.5250622080176661,-0.13534229559668864,0
BTSJC,2026-02-27,1.720525471993326,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,1.6904161537672244,0.013289992533358958,-0.9988454599016001,0.27969046524854985,-0.2417439355473542,-1.0374821766033595,0.5321106019998992,-0.09642602502237224,1
BTSJC,2026-02-28,1.853996909747176,0.0,-0.4082482904638671,0.45318484820874505,-8.881784197001252e-16,0.0,2.0397970451829464,0.01685984415405557,-0.9988454599016001,0.27969046524854985,0.8169560211347053,4.862752908361283,0.5813353539510557,-0.3643983881618168,0
BTSJC,2026-03-01,1.793369205818292,0.0,-0.4082482904638671,0.45318484820874505,-8.881784197001252e-16,0.0,2.3397705378126066,0.051888685206822174,-0.9988454599016001,0.27969046524854985,-0.10972120904300106,-0.2679712802147428,0.5883438146167763,-0.3643983881618168,1
DOHCML,2026-01-26,-0.24112762502888624,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,-0.28499752269692,-1.8070024229941115,-0.20318637224968383,0.27969046524854985,0.6428765021143611,-0.22425453935107484,-0.641128734744845,-4.497152027795613,1
DOHCML,2026-01-27,-0.24112762502888624,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,-0.20779846209369865,-2.945166108053928,-0.20318637224968383,0.27969046524854985,-0.027374830477568588,-0.22425453935107484,-0.5662850935059287,-4.513729832607585,1
DOHCML,2026-01-28,-0.24112762502888624,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,-0.16147902573176584,-2.840045811846864,-0.20318637224968383,0.27969046524854985,1.781040816562517,-0.22425453935107484,1.155118654989147,-2.521907040635318,1
DOHCML,2026-01-29,-0.24112762502888624,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,1.2418896116625084,-2.1141481184186035,-0.20318637224968383,0.27969046524854985,1.314576087968155,-0.22425453935107484,2.5023041972896403,-0.5569560822689068,0
DOHCML,2026-01-30,-0.24112762502888624,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,-0.237575242612084,-0.15404480069637858,-0.20318637224968383,0.27969046524854985,-2.3134423316220256,-0.22425453935107484,0.3567864817740395,0.10143478885265592,0
DOHCML,2026-01-31,-0.24112762502888624,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,-2.6588686362459777,0.6144014679208901,-0.20318637224968383,0.27969046524854985,-2.5255182818740756,-0.22425453935107484,-1.8885227553934505,0.8622037643319139,0
DOHCML,2026-02-01,-0.24112762502888624,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,-1.4065895888894364,0.8499742856999445,-0.20318637224968383,0.27969046524854985,-0.10972120904300106,-0.22425453935107484,-1.8885227553934505,0.8622037643319139,0
DOHCML,2026-02-02,-0.24112762502888624,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,-0.8309051655339854,1.1592077543033454,-0.20318637224968383,0.27969046524854985,-1.8045245818430944,-0.22425453935107484,-3.3853955801717763,1.4160560245990221,1
DOHCML,2026-02-03,-0.24112762502888624,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,0.18977670001289149,1.4509645111330187,-0.20318637224968383,0.27969046524854985,2.9633861115162037,-0.22425453935107484,-0.7658681368097057,0.4719533965068208,1
DOHCML,2026-02-04,-0.24112762502888624,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,1.2606379549518623,1.4821839776629624,-0.20318637224968383,0.27969046524854985,0.9087611955367706,-0.22425453935107484,0.15720343847026258,0.16592937468460894,0
