timestamp,gold_code,buy_price,sell_price,usd_vnd_rate,interest_rate_state,interest_rate_market,interest_rate_spread,dxy_index,fed_rate,World_Price_USD_Ounce,world_price_vnd,domestic_premium,MA_7,MA_30,RSI_14,Momentum_1D_Pct,Momentum_3D_Pct,Momentum_7D_Pct,Target_Price_Next_Shift,Target_Trend
2025-06-10,SJCVIETNAM,116000000.0,118000000.0,26025.0,4.92,5.32,0.4000000000000003,99.0500030517578,4.5,3320.89990234375,104200013.22296083,13799986.77703917,117800000.0,119503333.33333333,48.71681079298004,0.6825938566553003,0.0,-0.16920473773265332,118800000.0,1
2025-06-11,SJCVIETNAM,116800000.0,118800000.0,25990.0,4.92,5.32,0.4000000000000003,98.62999725341795,4.5,3321.300048828125,104072417.24657166,14727582.75342834,117842857.14285715,119390000.0,52.052757930175126,0.6779661016949046,1.3651877133105783,0.25316455696202667,118800000.0,0
2025-06-12,SJCVIETNAM,116800000.0,118800000.0,26010.0,4.92,5.32,0.4000000000000003,97.91999816894533,4.5,3380.89990234375,106021492.96845192,12778507.031548083,117957142.85714285,119260000.0,52.052757930175126,0.0,1.3651877133105783,0.6779661016949046,120500000.0,1
2025-06-13,SJCVIETNAM,118500000.0,120500000.0,26020.0,4.92,5.32,0.4000000000000003,98.18000030517578,4.5,3431.199951171875,107640218.27381226,12859781.726187736,118357142.85714285,119276666.66666667,58.6773691967987,1.4309764309764272,2.1186440677966045,2.3789294817332163,120300000.0,0
2025-06-14,SJCVIETNAM,117800000.0,120300000.0,26020.0,4.92,5.32,0.4000000000000003,98.18000030517578,4.5,3431.199951171875,107640218.27381226,12659781.726187736,118685714.28571428,119220000.0,57.66789179816356,-0.16597510373443924,1.262626262626254,1.9491525423728895,120500000.0,1
2025-06-16,SJCVIETNAM,118500000.0,120500000.0,26050.0,4.92,5.32,0.4000000000000003,98.0,4.5,3396.39990234375,106671351.57589234,13828648.424107656,119157142.85714285,119203333.33333333,58.43792224910904,0.16625103906899863,1.4309764309764272,2.8156996587030747,119300000.0,0
2025-06-17,SJCVIETNAM,117300000.0,119300000.0,26030.0,4.92,5.32,0.4000000000000003,98.81999969482422,4.5,3386.60009765625,106281906.23345289,13018093.766547114,119457142.85714285,119196666.66666667,52.29171979967646,-0.9958506224066355,-0.9958506224066355,1.7918088737201465,119400000.0,1
2025-06-19,SJCVIETNAM,117400000.0,119400000.0,26092.0,4.92,5.32,0.4000000000000003,98.91000366210938,4.5,3389.800048828125,106635719.09406637,12764280.905933633,119657142.85714285,119176666.66666667,52.73781680892143,0.08382229673093988,-0.7481296758104716,1.186440677966094,119700000.0,1
2025-06-21,SJCVIETNAM,117700000.0,119700000.0,26123.0,4.92,5.32,0.4000000000000003,98.70999908447266,4.5,3368.10009765625,106078969.18679765,13621030.813202351,119785714.28571428,119186666.66666667,54.12371005189603,0.2512562814070307,-0.663900414937757,0.7575757575757569,119700000.0,0
2025-06-23,SJCVIETNAM,117700000.0,119700000.0,26119.0,4.92,5.32,0.4000000000000003,98.41999816894533,4.5,3377.699951171875,106365029.14897917,13334970.851020828,119914285.71428572,119150000.0,54.12371005189603,0.0,0.3352891869237151,0.7575757575757569,119700000.0,0
